frame_index,file,time_jd,target_flux,comparison_flux,differential_flux,differential_mag,n_comparisons_used,relative_flux
33,ali_cal_qatar1b-034.fit,2458040.2828472224,118804.8339772465,1.0062990290124456,1.0087217898269878,-0.0094285057719447,7,1.0081894237565112
34,ali_cal_qatar1b-035.fit,2458040.283888889,117773.72704817654,1.0106358819283963,0.9956760244337393,0.0047048760517124505,7,0.9951505434359644
35,ali_cal_qatar1b-036.fit,2458040.2849305556,117728.6559799717,1.0076843332151402,0.9982102469526891,0.0019449406824354387,7,0.9976834284859534
36,ali_cal_qatar1b-037.fit,2458040.285960648,118342.77798147207,1.0073534663908468,1.0037469038755187,-0.00406054669604309,7,1.003217163365937
37,ali_cal_qatar1b-038.fit,2458040.287002315,118846.12474967031,1.0157365222896202,0.9996967975899298,0.0003292477508616667,7,0.9991691945767222
38,ali_cal_qatar1b-039.fit,2458040.2880439814,118328.03226009749,1.0104683652074227,1.0005280417131266,-0.0005731626919734671,7,1.0
39,ali_cal_qatar1b-040.fit,2458040.289085648,119196.38266409328,1.0150915114489554,1.0032801595272935,-0.003555559737361419,7,1.0027506653481244
40,ali_cal_qatar1b-041.fit,2458040.2901157406,119694.70836380532,1.0106926978402553,1.0118593920197856,-0.012800417839151628,7,1.0113253700388618
41,ali_cal_qatar1b-042.fit,2458040.291157407,118325.29706834305,1.0061402669889794,1.0048087708825548,-0.00520854331478399,7,1.0042784699588216
42,ali_cal_qatar1b-043.fit,2458040.2921990743,118751.7903697891,1.0061560172236148,1.0084147313699172,-0.009097953543188281,7,1.007882527353543
43,ali_cal_qatar1b-044.fit,2458040.293229167,117634.69339730551,1.0036436143571645,1.0014291833138598,-0.0015506082791007516,7,1.0009006660115094
44,ali_cal_qatar1b-045.fit,2458040.2942708335,118686.93573953726,1.006496972039876,1.0075225818589515,-0.008136972186285913,7,1.0069908486861086
45,ali_cal_qatar1b-046.fit,2458040.295300926,118744.61811408856,1.0075089216326538,1.0069997871482228,-0.007573446889600952,7,1.0064683298871016
46,ali_cal_qatar1b-047.fit,2458040.2963310187,118463.25668558298,1.009862357975714,1.0022725299250408,-0.0024645686724459855,7,1.0017435675355257
47,ali_cal_qatar1b-048.fit,2458040.2973842593,118758.25402064057,1.0098194430772989,1.004811090347323,-0.005211049586664696,7,1.0042807881994622
48,ali_cal_qatar1b-049.fit,2458040.298425926,118681.44099646375,1.0020176587757987,1.0119796508589296,-0.012929449222565198,7,1.0114455654098362
49,ali_cal_qatar1b-050.fit,2458040.2994560185,117735.69973680624,1.0039753909233347,1.0019578353135714,-0.0021236145168274704,7,1.0014290390082388
50,ali_cal_qatar1b-051.fit,2458040.300509259,118334.06697343427,1.0087722629662943,1.0022613950946384,-0.0024525065283725568,7,1.0017324385816753
51,ali_cal_qatar1b-052.fit,2458040.3015509257,117093.69289294783,1.0006937091278716,0.9997621196043216,0.00025830608218495966,7,0.9992344821165696
52,ali_cal_qatar1b-053.fit,2458040.3025810183,117913.26307669934,1.009071192249171,0.9984014301042543,0.0017370139509495662,7,0.9978745107381188
53,ali_cal_qatar1b-054.fit,2458040.3036342594,118032.40641857049,1.007356698568365,1.0011112159591238,-0.0012058175602771585,7,1.0005828664681888
54,ali_cal_qatar1b-055.fit,2458040.304675926,118285.04312265324,1.0057356817110257,1.0048710125494913,-0.005275795851049864,7,1.0043406787769071
55,ali_cal_qatar1b-056.fit,2458040.3057060186,117835.39419446677,0.9975239268623214,1.0092918854585098,-0.010041954026894393,7,1.0087592185126342
56,ali_cal_qatar1b-057.fit,2458040.306759259,117488.8706485866,1.0008704574828533,1.0029590533795059,-0.003208007390704407,7,1.0024297286682908
57,ali_cal_qatar1b-058.fit,2458040.307789352,117401.882260093,0.9978930646246491,1.005206758166631,-0.005638499404930488,7,1.004676247199922
58,ali_cal_qatar1b-059.fit,2458040.3088310184,117277.03089279094,0.9964456055781883,1.0055964010190108,-0.006059275904227641,7,1.0050656844132084
59,ali_cal_qatar1b-060.fit,2458040.309872685,117284.8046983889,0.9977667056959516,1.0043315024743107,-0.004692713129269718,7,1.0038014534351998
60,ali_cal_qatar1b-061.fit,2458040.3109027776,117309.21898278664,1.0030088898111282,0.9992903771533087,0.000770736714921568,7,0.9987629886337831
61,ali_cal_qatar1b-062.fit,2458040.31193287,117468.11204425505,1.002765990350244,1.000886282011515,-0.0009618422986964147,7,1.0003580512324022
62,ali_cal_qatar1b-063.fit,2458040.3129861113,116759.22045922754,0.9997489150038923,0.9978484555859747,0.0023385262911280176,7,0.9973218280593477
63,ali_cal_qatar1b-064.fit,2458040.314027778,118433.31551108819,1.0039182440109324,1.007952078984024,-0.00859971239795836,7,1.007420119138476
64,ali_cal_qatar1b-065.fit,2458040.3150578705,117332.740276569,1.0038054265611471,0.9986976286754348,0.0014149532965493678,7,0.9981705529866431
65,ali_cal_qatar1b-066.fit,2458040.316111111,117240.48684423175,1.0028286837640359,0.99888435224842,0.0012119753502139242,7,0.9983571780138293
66,ali_cal_qatar1b-067.fit,2458040.3171527777,118376.34688120983,1.0041820399178223,1.007202576348082,-0.007792069984236678,7,1.006671012062318
67,ali_cal_qatar1b-068.fit,2458040.3181828703,119118.23849158405,1.0053740546198051,1.012313278109728,-0.013287333383678152,7,1.011779016584505
68,ali_cal_qatar1b-069.fit,2458040.319224537,118929.33250148171,1.0035076742377178,1.0125876530176325,-0.013581568788910082,7,1.0120532466874763
69,ali_cal_qatar1b-070.fit,2458040.3202662035,118289.06183331109,1.007459435355014,1.0031857695503885,-0.0034534073769525073,7,1.0026563251867597
70,ali_cal_qatar1b-071.fit,2458040.3213078706,118678.50613518913,1.0115839252772476,1.0023848536052264,-0.0025862392255876897,7,1.0018558319354254
71,ali_cal_qatar1b-072.fit,2458040.322349537,119197.14600212027,1.008267488713286,1.0100768962090745,-0.010886093684478225,7,1.0095438149635447
72,ali_cal_qatar1b-073.fit,2458040.323391204,118348.86234779861,1.0080274583084743,1.0031273452534748,-0.0033901736035732277,7,1.0025979317240301
73,ali_cal_qatar1b-074.fit,2458040.3244212964,119155.86042652211,1.0091166667442044,1.00887735047847,-0.00959593033940279,7,1.0083449023088324
74,ali_cal_qatar1b-075.fit,2458040.325474537,116433.9476729414,0.9912795785768644,1.003570316344212,-0.0038695181185847433,7,1.0030406690310012
75,ali_cal_qatar1b-076.fit,2458040.3265162036,117548.98669637977,1.0061466660592087,0.9982100578937027,0.0019451463186794127,7,0.9976832395267453
76,ali_cal_qatar1b-077.fit,2458040.3275694447,117791.46460113092,1.005931580578095,1.0004830221414875,-0.0005243080107151768,7,0.9999550041880266
77,ali_cal_qatar1b-078.fit,2458040.3286111113,117526.47725863203,0.9977552780385804,1.00641251604262,-0.006940072872333811,7,1.0058813687214783
78,ali_cal_qatar1b-079.fit,2458040.329664352,118133.60733014335,1.009325961159132,1.000014658315772,-1.591494749164195e-05,7,0.999486887547424
79,ali_cal_qatar1b-080.fit,2458040.3306944445,117082.09151585793,1.0050148700282955,0.9953649151577262,0.005044178574966281,7,0.9948395983519263
80,ali_cal_qatar1b-081.fit,2458040.331747685,118358.75337914804,1.0064453887683693,1.0047881674027752,-0.005186280199713165,7,1.004257877352797
81,ali_cal_qatar1b-082.fit,2458040.3327893517,117127.52823883621,1.0043306198359947,0.9964295971954086,0.0038834524681367654,7,0.9959037184897881
82,ali_cal_qatar1b-083.fit,2458040.3338194443,117549.16188719988,1.0095881938384637,0.9948087990203691,0.005650955195310987,7,0.9942837757121081
83,ali_cal_qatar1b-084.fit,2458040.3348726854,119512.2050474209,1.007979131567714,1.0130364283291589,-0.01406265668274462,7,1.0125017851519835
84,ali_cal_qatar1b-085.fit,2458040.335914352,119812.14306986389,1.0135684562654104,1.0099784200352482,-0.010780236041418478,7,1.0094453907618026
85,ali_cal_qatar1b-086.fit,2458040.3369560186,119679.15880609871,1.0120777085422905,1.010343409161251,-0.011172531869765023,7,1.0098101872600376
86,ali_cal_qatar1b-087.fit,2458040.337997685,119356.9358789394,1.0146926163047871,1.0050264815454342,-0.005443762942351943,7,1.0044960657220614
87,ali_cal_qatar1b-088.fit,2458040.339039352,118576.75160168063,1.0108116460301388,1.002290596747984,-0.0024841398234004895,7,1.0017616248234678
88,ali_cal_qatar1b-089.fit,2458040.3400694444,119306.30018468032,1.0103308380446059,1.008937149264311,-0.00966028284238609,7,1.008404669535085
89,ali_cal_qatar1b-090.fit,2458040.341111111,119097.82537817626,1.0188722373538361,0.9987308091873597,0.001378881633194913,7,0.9982037159871205
90,ali_cal_qatar1b-091.fit,2458040.3421527776,119462.66222279031,1.0142318457885968,1.0063737266704844,-0.0068982253827206625,7,1.0058425998209393
91,ali_cal_qatar1b-092.fit,2458040.3432060187,119554.56948115108,1.0101282799158875,1.0112394275982357,-0.012134985352432119,7,1.010705732811615
92,ali_cal_qatar1b-093.fit,2458040.3442361113,118570.36782529035,1.0185121500121042,0.9946591844897924,0.005814257057173227,7,0.9941342401425497
93,ali_cal_qatar1b-094.fit,2458040.345277778,117084.2524675269,1.0072205748593703,0.993203503890579,0.007404392453219529,7,0.9926793277977433
94,ali_cal_qatar1b-095.fit,2458040.3463310185,118375.00421268062,1.0090768734876268,1.0023054659751711,-0.0025002468672027673,7,1.0017764862032263
95,ali_cal_qatar1b-096.fit,2458040.347361111,118272.95039795643,1.0082842573735304,1.0022285922543779,-0.0024169710739500258,7,1.0016996530535411
96,ali_cal_qatar1b-097.fit,2458040.3483912037,117105.63985443098,1.0074641655647087,0.9931447424932882,0.007468630309411692,7,0.9926205974125457
97,ali_cal_qatar1b-098.fit,2458040.3494328703,118421.39321255765,1.0139120031432645,0.997916597492959,0.0022643851637555615,7,0.9973899340035526
98,ali_cal_qatar1b-099.fit,2458040.350474537,118343.73381277345,1.017661093101738,0.9935882353497969,0.0069838985772350875,7,0.9930638562099197
99,ali_cal_qatar1b-100.fit,2458040.3515162035,117040.36184716891,1.0135161974305316,0.9866640538505473,0.014576734320201469,7,0.9861433290376939
100,ali_cal_qatar1b-101.fit,2458040.352546296,116932.54242060108,1.0165670086310292,0.9827967814729953,0.018840686113812104,7,0.9822780976635384
101,ali_cal_qatar1b-102.fit,2458040.3535763887,118170.12281080004,1.0101002283072706,0.999556992840922,0.00048109548381963357,7,0.9990294636114927
102,ali_cal_qatar1b-103.fit,2458040.3546296298,116556.18558542567,1.0127734918258127,0.9833029561750318,0.01828163796223337,7,0.9827840052252793
103,ali_cal_qatar1b-104.fit,2458040.3556712964,116476.71264537518,1.011048025695057,0.9843094704726664,0.01717084084175538,7,0.9837899883218761
104,ali_cal_qatar1b-105.fit,2458040.356701389,116655.7925850307,1.0119372429917468,0.9849565510500733,0.016457317297558328,7,0.9844367273940754
105,ali_cal_qatar1b-106.fit,2458040.3577430556,116387.45692836851,1.0140840852607222,0.9806105380710777,0.021258609864292295,7,0.9800930080800677
106,ali_cal_qatar1b-107.fit,2458040.358784722,116252.80168482733,1.0102113712649927,0.9832309020913219,0.018361201024003893,7,0.982711989169051
107,ali_cal_qatar1b-108.fit,2458040.359837963,115953.49940566825,1.012144432800299,0.9788264884068069,0.02323571637056581,7,0.9783098999712573
108,ali_cal_qatar1b-109.fit,2458040.3608680554,114880.68169108214,0.9965885518337093,0.9849075218006009,0.016511364510245673,7,0.9843877240204284
109,ali_cal_qatar1b-110.fit,2458040.3619097224,115771.76136318818,1.0138280133960116,0.9756694300349988,0.026743255602141375,7,0.9751545077781485
110,ali_cal_qatar1b-111.fit,2458040.362962963,116558.74679382061,1.007764608837187,0.9882119721569622,0.012874722376853399,7,0.9876904304100498
111,ali_cal_qatar1b-112.fit,2458040.3639930557,118165.64556158568,1.0134145645997845,0.9962502297198762,0.004078913635592863,7,0.9957244456777785
112,ali_cal_qatar1b-113.fit,2458040.3650231482,117756.58305704207,1.0077495846458393,0.9983823889292865,0.0017577209427102106,7,0.9978554796123793
113,ali_cal_qatar1b-114.fit,2458040.366053241,117641.0955755572,1.0167848426356292,0.9885402137392639,0.012514147312735282,7,0.9880184987585787
114,ali_cal_qatar1b-115.fit,2458040.3671064815,114388.91074321317,0.9952760231974445,0.9819847128311854,0.019738182734096322,7,0.9814664576015372
115,ali_cal_qatar1b-116.fit,2458040.368148148,116035.18632340126,1.002231347659267,0.9892044598765695,0.011784835671164956,7,0.9886823943313287
116,ali_cal_qatar1b-117.fit,2458040.3691782407,116797.036525599,1.0037049552366122,0.9942374084980757,0.006274751054683015,7,0.9937126867486094
117,ali_cal_qatar1b-118.fit,2458040.3702314813,114725.94066480592,1.006788467370811,0.9736160830504097,0.02903065164723205,7,0.9731022444741902
118,ali_cal_qatar1b-119.fit,2458040.3712731483,114043.50887251637,1.0024424959955847,0.9720205488500554,0.030811384603405722,7,0.9715075523378035
119,ali_cal_qatar1b-120.fit,2458040.372303241,115792.9477521307,0.9962873237006332,0.993028812320802,0.007595376117027565,7,0.9925047284237188
120,ali_cal_qatar1b-121.fit,2458040.3733333335,114286.68292210999,0.9988482150488049,0.97759838218503,0.02459881452317533,7,0.977082441898544
121,ali_cal_qatar1b-122.fit,2458040.374363426,112841.4510353045,0.9909495428184674,0.9729297082350352,0.02979633825096702,7,0.9724162319020695
122,ali_cal_qatar1b-123.fit,2458040.3754050927,115825.53337518114,0.9977458681520412,0.9918562060008004,0.00887821242433378,7,0.9913327409619843
123,ali_cal_qatar1b-124.fit,2458040.3764351853,114066.4157849454,0.9929206082918682,0.9815391231366485,0.020230962972633423,7,0.9810211030727686
124,ali_cal_qatar1b-125.fit,2458040.377465278,114353.34116310389,0.9886809577644688,0.9882277224916044,0.012857417817949083,7,0.9877061724322476
125,ali_cal_qatar1b-126.fit,2458040.3785069445,114520.05865648855,1.00048140340596,0.9779955652122377,0.02415778636489301,7,0.9774794153072329
126,ali_cal_qatar1b-127.fit,2458040.379537037,115932.72934904993,0.9937895258041779,0.9967264642727726,0.0035600263777172954,7,0.9962004288916831
127,ali_cal_qatar1b-128.fit,2458040.3805671297,115991.69805512099,0.999068080745193,0.991964583407732,0.008759583488465457,7,0.991441061171327
128,ali_cal_qatar1b-129.fit,2458040.3815972223,114626.56478546289,0.9919928472664599,0.9872816857279392,0.013897297901119356,7,0.9867606349518133
129,ali_cal_qatar1b-130.fit,2458040.382627315,115145.09229405563,0.9880008831137078,0.9957548803821843,0.004618890885945451,7,0.995229357767155
130,ali_cal_qatar1b-131.fit,2458040.3836574075,114325.95832513314,0.9924746414304585,0.9842145378288556,0.017275560731422973,7,0.9836951057800053
131,ali_cal_qatar1b-132.fit,2458040.384710648,115433.65000470242,0.9953267624722014,0.9909028804133015,0.009922272887475655,7,0.9903799185044883
132,ali_cal_qatar1b-133.fit,2458040.3857523147,113780.60179200351,0.9999423240819186,0.9722044837811515,0.030605950755723692,7,0.9716913901948427
133,ali_cal_qatar1b-134.fit,2458040.3867824073,115021.20728241911,0.9918484952804064,0.9908249342039921,0.010007682216537238,7,0.9903020134323066
134,ali_cal_qatar1b-135.fit,2458040.387824074,113436.74596146085,0.9902389444823951,0.9787642580387947,0.023304745879140693,7,0.9782477024461329
135,ali_cal_qatar1b-136.fit,2458040.388865741,113712.32169517716,0.9911234146702896,0.9802664403813112,0.021639663166149948,7,0.9797490919923413
136,ali_cal_qatar1b-137.fit,2458040.3899074076,113874.96937088447,0.9896187428046108,0.9831611420325085,0.018438236548794493,7,0.9826422659270178
137,ali_cal_qatar1b-138.fit,2458040.390949074,113826.23477305933,0.9884399988059989,0.9839123296780867,0.01760899282734998,7,0.9833930571235264
138,ali_cal_qatar1b-139.fit,2458040.391990741,115482.97459220377,0.999205359722295,0.9874782781875256,0.013681122208315244,7,0.9869571236571673
139,ali_cal_qatar1b-140.fit,2458040.3930208334,115159.72493467145,0.9898959474687522,0.9939748979410479,0.006561458079510819,7,0.993450314734949
140,ali_cal_qatar1b-141.fit,2458040.394074074,115766.18706957508,0.9964361957660026,0.9926509866676828,0.008008553504275446,7,0.992127102173012
141,ali_cal_qatar1b-142.fit,2458040.3951157406,115174.0190595175,0.9874574911028161,0.996553129729372,0.0037488564749558594,7,0.9960271858278469
142,ali_cal_qatar1b-143.fit,2458040.396157407,114761.35895818753,0.9842571898162996,0.9962112243312797,0.004121423429194289,7,0.9956854608747842
143,ali_cal_qatar1b-144.fit,2458040.3971875,115667.12590378716,1.0004522271706648,0.9878202690623422,0.01330516701034046,7,0.9872989340418427
144,ali_cal_qatar1b-145.fit,2458040.398240741,115932.45585365796,0.9951908052733665,0.9953206744637207,0.005092437047789578,7,0.9947953810065236
145,ali_cal_qatar1b-146.fit,2458040.3992708335,115423.20093104648,0.9920738750879162,0.994061937449215,0.006466387461462412,7,0.9935373083068815
146,ali_cal_qatar1b-147.fit,2458040.4003125,117025.38522965932,0.9939117713379368,1.0059967772786547,-0.006491473637895681,7,1.0054658493690636
147,ali_cal_qatar1b-148.fit,2458040.4013657407,115402.25735020287,0.9924503217550642,0.9935045750049216,0.007075321650092061,7,0.9929802400178818
148,ali_cal_qatar1b-149.fit,2458040.4023958333,115191.89190552026,0.9903724178059289,0.9937742027403075,0.0067807031001533135,7,0.9932497254537164
149,ali_cal_qatar1b-150.fit,2458040.403449074,116656.65851953487,0.9857187128687623,1.0111623146858786,-0.01205218846881543,7,1.0106286605966024
150,ali_cal_qatar1b-151.fit,2458040.404490741,115752.34750117261,0.9871076270703714,1.0019121518653915,-0.0020741101338355083,7,1.001383379670094
151,ali_cal_qatar1b-152.fit,2458040.4055324076,115642.13161942689,0.9843039198880821,1.0038093068327518,-0.004128044830952015,7,1.0032795333891962
152,ali_cal_qatar1b-153.fit,2458040.406574074,115476.37157673466,0.9886097716594006,0.9980046727140625,0.002168563291637102,7,0.9974779627418102
153,ali_cal_qatar1b-154.fit,2458040.407615741,116786.5173840709,0.9876171531395351,1.0103420482637802,-0.011171069419832768,7,1.009808827080798
154,ali_cal_qatar1b-155.fit,2458040.4086458334,116711.52488031042,0.9885716580418489,1.0087183754046516,-0.009424830657299278,7,1.008186011136181
155,ali_cal_qatar1b-156.fit,2458040.409699074,116910.3705398097,0.9878033639051979,1.0112228636087301,-0.012117200968337533,7,1.0106891775639708
156,ali_cal_qatar1b-158.fit,2458040.411770833,117472.0799713665,0.9833794144877697,1.0206524676374742,-0.022194724755730495,7,1.0201138049962999
157,ali_cal_qatar1b-159.fit,2458040.4128240743,115547.74367907019,0.9825097865532179,1.0048215221059067,-0.005222321435960379,7,1.004291214452549
158,ali_cal_qatar1b-160.fit,2458040.413865741,116297.42597855441,0.9731860495207977,1.02103016278558,-0.022596429991624964,7,1.0204913008108691
159,ali_cal_qatar1b-161.fit,2458040.4148958335,115938.10355783996,0.9784656628976093,1.0123832398172876,-0.013362366810368937,7,1.0118489413688618
160,ali_cal_qatar1b-162.fit,2458040.415949074,116074.25787551308,0.9780331003925541,1.014020433727834,-0.015116766600366354,7,1.0134852712289857
161,ali_cal_qatar1b-163.fit,2458040.4169791667,113533.09894941417,0.9656074652100889,1.004583918974077,-0.004965554614770692,7,1.0040537367188689
162,ali_cal_qatar1b-164.fit,2458040.4180092593,112557.21165449868,0.9593281885279181,1.002467875374191,-0.002676160783511991,7,1.0019388098885693
163,ali_cal_qatar1b-165.fit,2458040.419050926,111964.74433326429,0.9564730227423932,1.0001678993716252,-0.0001822791246825454,7,0.9996400477283128
164,ali_cal_qatar1b-166.fit,2458040.4200925925,106683.80688323505,0.9190086284525516,0.9918437473043077,0.008891850432263204,7,0.9913202888407311
165,ali_cal_qatar1b-167.fit,2458040.421134259,111572.09679980548,0.9517980035289574,1.0015557985204406,-0.0016878741251132197,7,1.001027214395265
166,ali_cal_qatar1b-168.fit,2458040.4221643517,105615.46583645928,0.912535171322001,0.9888769431081064,0.012144372761902186,7,0.9883550504141084
167,ali_cal_qatar1b-169.fit,2458040.4232060187,108391.2049875553,0.9285211934591416,0.997393578151841,0.002833580925274472,7,0.996867190692708
168,ali_cal_qatar1b-170.fit,2458040.4242361113,106399.35300319456,0.91181931073692,0.9969985937128721,0.003263635673143384,7,0.9964724147119243
169,ali_cal_qatar1b-171.fit,2458040.425266204,105819.8377387366,0.9047451305223961,0.9993213847846881,0.0007370472223885238,7,0.9987939799004809
170,ali_cal_qatar1b-172.fit,2458040.426296296,107034.33187984208,0.9202251996485693,0.9937870308032808,0.006766688042733015,7,0.9932625467465123
171,ali_cal_qatar1b-173.fit,2458040.4273263887,104729.68971973084,0.8880876592053408,1.0075771869806938,-0.00819581468984042,7,1.0070454249892862
172,ali_cal_qatar1b-174.fit,2458040.4283564813,104866.37348367077,0.8915357898209685,1.0049901642889016,-0.005404528480925107,7,1.0044597676324343
173,ali_cal_qatar1b-175.fit,2458040.429386574,103296.90671562904,0.8760171862913586,1.0074860331163564,-0.00809758546328802,7,1.0069543192325887
174,ali_cal_qatar1b-176.fit,2458040.4304166664,101020.6380441831,0.8565832465361677,1.007638784547916,-0.008262188428262417,7,1.0071069900475895
175,ali_cal_qatar1b-177.fit,2458040.431446759,98685.19384595376,0.8471687481567827,0.9952826108950086,0.0051339591279972235,7,0.9947573375263559
176,ali_cal_qatar1b-178.fit,2458040.4324768516,98413.45884693929,0.836885404664193,1.0047380422931647,-0.005132115545357978,7,1.0042077786973662
177,ali_cal_qatar1b-179.fit,2458040.433506944,96394.74163021329,0.8143487874176382,1.0113634018201154,-0.01226808444570175,7,1.0108296416044835
178,ali_cal_qatar1b-180.fit,2458040.434537037,92188.15843541772,0.7820163095205953,1.0072184513073685,-0.007809182611448261,7,1.0066868786433876
179,ali_cal_qatar1b-181.fit,2458040.4355671294,85159.83537268959,0.7301277842776936,0.9965527272478825,0.00374929497522262,7,0.9960267835587722
180,ali_cal_qatar1b-182.fit,2458040.436597222,82257.99025014721,0.7030260470357754,0.999703063156944,0.00032244295599871556,7,0.9991754568370017
